국가별,시점,수출금액[천불],수입금액[천불],무역수지[천불]
스와질랜드,2021.03 월,94,47,47
스와질랜드,2021.04 월,29,88,-58
스와질랜드,2021.05 월,78,105,-27
스와질랜드,2021.06 월,444,38,406
스와질랜드,2021.07 월,72,92,-20
스와질랜드,2021.08 월,158,42,116
스와질랜드,2021.09 월,568,34,534
스와질랜드,2021.10 월,1005,58,948
스와질랜드,2021.11 월,353,112,241
스와질랜드,2021.12 월,169,78,90
스와질랜드,2022.01 월,57,108,-51
스와질랜드,2022.02 월,352,135,217
스와질랜드,2022.03 월,68,74,-5
스와질랜드,2022.04 월,443,13,430
스와질랜드,2022.05 월,644,6,638
스와질랜드,2022.06 월,127,692,-565
스와질랜드,2022.07 월,78,97,-19
스와질랜드,2022.08 월,123,78,45
스와질랜드,2022.09 월,190,13,178
스와질랜드,2022.10 월,678,53,624
스와질랜드,2022.11 월,21,125,-104
스와질랜드,2022.12 월,482,5,477
스와질랜드,2023.01 월,185,32,154
스와질랜드,2023.02 월,115,65,51
스와질랜드,2023.03 월,94,48,46
스와질랜드,2023.04 월,807,35,772
스와질랜드,2023.05 월,196,15,182
스와질랜드,2023.06 월,365,67,298
마이크로네시아,2019.01 월,519,46,472
마이크로네시아,2019.02 월,291,98,193
마이크로네시아,2019.03 월,631,30,602
마이크로네시아,2019.04 월,383,329,54
마이크로네시아,2019.05 월,321,79,242
마이크로네시아,2019.06 월,427,2,426
마이크로네시아,2019.07 월,1454,27,1427
마이크로네시아,2019.08 월,984,429,555
마이크로네시아,2019.09 월,385,47,338
마이크로네시아,2019.10 월,533,39,494
마이크로네시아,2019.11 월,539,22,517
마이크로네시아,2019.12 월,294,2,293
마이크로네시아,2020.01 월,325,0,325
마이크로네시아,2020.02 월,465,29,436
마이크로네시아,2020.03 월,405,22,383
마이크로네시아,2020.04 월,909,0,909
마이크로네시아,2020.05 월,455,54,401
마이크로네시아,2020.06 월,554,1,553
마이크로네시아,2020.07 월,745,5,740
마이크로네시아,2020.08 월,715,4,711
마이크로네시아,2020.09 월,893,18,875
마이크로네시아,2020.10 월,895,41,853
마이크로네시아,2020.11 월,478,53,426
마이크로네시아,2020.12 월,620,0,620
마이크로네시아,2021.01 월,435,0,434
마이크로네시아,2021.02 월,899,12,887
마이크로네시아,2021.03 월,652,32,620
마이크로네시아,2021.04 월,1451,66,1385
마이크로네시아,2021.05 월,552,112,440
마이크로네시아,2021.06 월,903,72,831
마이크로네시아,2021.07 월,665,146,519
마이크로네시아,2021.08 월,700,12,689
마이크로네시아,2021.09 월,549,68,481
마이크로네시아,2021.10 월,642,30,612
마이크로네시아,2021.11 월,437,64,373
마이크로네시아,2021.12 월,253,8,245
마이크로네시아,2022.01 월,925,0,924
마이크로네시아,2022.02 월,462,0,462
마이크로네시아,2022.03 월,653,155,498
마이크로네시아,2022.04 월,1224,34,1190
마이크로네시아,2022.05 월,682,5,677
마이크로네시아,2022.06 월,584,5,579
마이크로네시아,2022.07 월,403,47,356
마이크로네시아,2022.08 월,870,1,869
마이크로네시아,2022.09 월,565,0,565
마이크로네시아,2022.10 월,366,53,314
마이크로네시아,2022.11 월,514,95,418
마이크로네시아,2022.12 월,4785,0,4785
마이크로네시아,2023.01 월,975,0,975
마이크로네시아,2023.02 월,7343,1,7342
마이크로네시아,2023.03 월,259,74,185
마이크로네시아,2023.04 월,8194,120,8074
마이크로네시아,2023.05 월,487,36,451
마이크로네시아,2023.06 월,7460,52,7408
아메리칸 사모아,2019.01 월,283,3,280
아메리칸 사모아,2019.02 월,316,21,296
아메리칸 사모아,2019.03 월,347,15,333
아메리칸 사모아,2019.04 월,257,213,44
아메리칸 사모아,2019.05 월,688,14,674
아메리칸 사모아,2019.06 월,298,54,244
아메리칸 사모아,2019.07 월,2063,222,1841
아메리칸 사모아,2019.08 월,297,93,204
아메리칸 사모아,2019.09 월,161,221,-60
아메리칸 사모아,2019.10 월,1079,960,118
아메리칸 사모아,2019.11 월,598,7,592
아메리칸 사모아,2019.12 월,1508,131,1377
아메리칸 사모아,2020.01 월,172,16,156
아메리칸 사모아,2020.02 월,446,15,432
아메리칸 사모아,2020.03 월,796,220,576
아메리칸 사모아,2020.04 월,436,43,393
아메리칸 사모아,2020.05 월,807,125,682
아메리칸 사모아,2020.06 월,1636,21,1615
아메리칸 사모아,2020.07 월,853,230,622
아메리칸 사모아,2020.08 월,954,173,780
아메리칸 사모아,2020.09 월,7429,3,7426
아메리칸 사모아,2020.10 월,1114,117,998
아메리칸 사모아,2020.11 월,1217,43,1173
아메리칸 사모아,2020.12 월,373,70,303
아메리칸 사모아,2021.01 월,770,229,541
아메리칸 사모아,2021.02 월,302,37,264
아메리칸 사모아,2021.03 월,660,74,586
아메리칸 사모아,2021.04 월,1266,37,1229
아메리칸 사모아,2021.05 월,676,280,396
아메리칸 사모아,2021.06 월,1889,105,1784
아메리칸 사모아,2021.07 월,563,124,439
아메리칸 사모아,2021.08 월,566,174,391
아메리칸 사모아,2021.09 월,302,23,279
아메리칸 사모아,2021.10 월,6687,45,6642
아메리칸 사모아,2021.11 월,896,218,678
아메리칸 사모아,2021.12 월,2867,28,2840
아메리칸 사모아,2022.01 월,1265,11,1255
아메리칸 사모아,2022.02 월,394,237,157
아메리칸 사모아,2022.03 월,795,49,745
아메리칸 사모아,2022.04 월,1127,7,1120
아메리칸 사모아,2022.05 월,1549,513,1036
아메리칸 사모아,2022.06 월,120,522,-402
아메리칸 사모아,2022.07 월,453,504,-51
아메리칸 사모아,2022.08 월,7121,630,6492
아메리칸 사모아,2022.09 월,3487,29,3458
아메리칸 사모아,2022.10 월,1841,333,1508
아메리칸 사모아,2022.11 월,1959,13,1946
아메리칸 사모아,2022.12 월,1351,453,897
아메리칸 사모아,2023.01 월,488,109,379
아메리칸 사모아,2023.02 월,5244,509,4735
아메리칸 사모아,2023.03 월,2108,143,1965
아메리칸 사모아,2023.04 월,417,638,-221
아메리칸 사모아,2023.05 월,1723,86,1637
아메리칸 사모아,2023.06 월,693,413,279
잠비아,2019.01 월,1270,12820,-11550
잠비아,2019.02 월,607,1263,-657
잠비아,2019.03 월,2027,16296,-14269
잠비아,2019.04 월,1397,2216,-819
잠비아,2019.05 월,1254,2325,-1071
잠비아,2019.06 월,1303,3277,-1974
잠비아,2019.07 월,1078,6222,-5145
잠비아,2019.08 월,1016,4215,-3199
잠비아,2019.09 월,1053,1800,-746
잠비아,2019.10 월,1298,1747,-449
잠비아,2019.11 월,2222,1685,537
잠비아,2019.12 월,1563,676,887
잠비아,2020.01 월,618,71,547
잠비아,2020.02 월,1153,72,1081
잠비아,2020.03 월,1212,3589,-2377
잠비아,2020.04 월,1092,177,915
잠비아,2020.05 월,933,399,534
잠비아,2020.06 월,2063,685,1377
잠비아,2020.07 월,1522,32,1490
잠비아,2020.08 월,1298,1961,-663
잠비아,2020.09 월,2543,1663,880
잠비아,2020.10 월,2080,1707,372
잠비아,2020.11 월,2170,1015,1155
잠비아,2020.12 월,936,3792,-2857
잠비아,2021.01 월,1821,8873,-7052
잠비아,2021.02 월,781,3324,-2544
잠비아,2021.03 월,5315,6152,-837
잠비아,2021.04 월,574,8691,-8117
잠비아,2021.05 월,1996,4758,-2762
잠비아,2021.06 월,5322,21386,-16064
잠비아,2021.07 월,2943,9665,-6723
잠비아,2021.08 월,1163,11712,-10549
잠비아,2021.09 월,3438,5311,-1872
잠비아,2021.10 월,1526,8670,-7143
잠비아,2021.11 월,1970,3535,-1565
잠비아,2021.12 월,1507,8529,-7022
잠비아,2022.01 월,896,7808,-6911
잠비아,2022.02 월,1626,15406,-13779
잠비아,2022.03 월,915,5641,-4726
잠비아,2022.04 월,1400,4758,-3358
잠비아,2022.05 월,811,5083,-4272
잠비아,2022.06 월,452,9548,-9096
잠비아,2022.07 월,1776,4103,-2327
잠비아,2022.08 월,1165,7833,-6669
잠비아,2022.09 월,1194,5606,-4412
잠비아,2022.10 월,1479,7790,-6310
잠비아,2022.11 월,1105,13,1092
잠비아,2022.12 월,1247,8611,-7363
잠비아,2023.01 월,1239,8075,-6836
잠비아,2023.02 월,1414,27,1387
잠비아,2023.03 월,751,3141,-2391
잠비아,2023.04 월,852,14411,-13560
잠비아,2023.05 월,943,1375,-433
잠비아,2023.06 월,1213,4699,-3486
부르키나 파소,2019.01 월,2905,147,2758
부르키나 파소,2019.02 월,2894,29,2865
부르키나 파소,2019.03 월,2884,2,2882
부르키나 파소,2019.04 월,2004,0,2004
부르키나 파소,2019.05 월,3359,1532,1827
부르키나 파소,2019.06 월,1666,0,1665
부르키나 파소,2019.07 월,2777,1643,1134
부르키나 파소,2019.08 월,1728,0,1728
부르키나 파소,2019.09 월,1682,1103,579
부르키나 파소,2019.10 월,4544,3,4541
부르키나 파소,2019.11 월,2332,1,2330
부르키나 파소,2019.12 월,2335,0,2334
부르키나 파소,2020.01 월,3323,1,3321
부르키나 파소,2020.02 월,2744,0,2744
부르키나 파소,2020.03 월,3934,1006,2928
부르키나 파소,2020.04 월,3416,1009,2408
부르키나 파소,2020.05 월,2563,962,1600
부르키나 파소,2020.06 월,1818,1534,284
부르키나 파소,2020.07 월,3141,63,3079
부르키나 파소,2020.08 월,2575,0,2575
부르키나 파소,2020.09 월,3465,1,3465
부르키나 파소,2020.10 월,2913,31,2881
부르키나 파소,2020.11 월,1492,2,1491
부르키나 파소,2020.12 월,4080,3,4076
부르키나 파소,2021.01 월,2984,0,2984
부르키나 파소,2021.02 월,3207,76,3131
부르키나 파소,2021.03 월,2750,0,2750
부르키나 파소,2021.04 월,3276,74,3202
부르키나 파소,2021.05 월,2661,0,2661
부르키나 파소,2021.06 월,6053,103,5949
부르키나 파소,2021.07 월,3314,37,3276
부르키나 파소,2021.08 월,2614,33,2581
부르키나 파소,2021.09 월,3300,33,3267
부르키나 파소,2021.10 월,1534,60,1473
부르키나 파소,2021.11 월,3305,34,3272
부르키나 파소,2021.12 월,8629,33,8597
부르키나 파소,2022.01 월,2668,64,2604
부르키나 파소,2022.02 월,4229,1,4227
부르키나 파소,2022.03 월,3604,32,3572
부르키나 파소,2022.04 월,3404,1011,2393
부르키나 파소,2022.05 월,1835,33,1802
부르키나 파소,2022.06 월,2842,31,2811
부르키나 파소,2022.07 월,3308,0,3308
부르키나 파소,2022.08 월,2070,31,2039
부르키나 파소,2022.09 월,3227,0,3227
부르키나 파소,2022.10 월,4144,3,4140
부르키나 파소,2022.11 월,2670,1,2670
부르키나 파소,2022.12 월,1963,25,1938
부르키나 파소,2023.01 월,2856,0,2856
부르키나 파소,2023.02 월,3071,0,3071
부르키나 파소,2023.03 월,5085,1165,3920
부르키나 파소,2023.04 월,4313,0,4313
부르키나 파소,2023.05 월,4959,1343,3616
부르키나 파소,2023.06 월,2842,1298,1544
레소토,2019.01 월,0,8,-8
레소토,2019.02 월,0,0,0
레소토,2019.03 월,0,3,-3
레소토,2019.04 월,28,1,27
레소토,2019.05 월,0,14,-14
레소토,2019.06 월,0,3,-3
레소토,2019.07 월,7,2,5
레소토,2019.08 월,0,1,-1
레소토,2019.09 월,0,13,-13
레소토,2019.10 월,0,19,-19
레소토,2019.11 월,0,12,-12
레소토,2019.12 월,4,27,-23
레소토,2020.01 월,0,12,-12
레소토,2020.02 월,3,9,-7
레소토,2020.03 월,3,25,-22
레소토,2020.04 월,0,6,-6
레소토,2020.05 월,61,13,48
레소토,2020.06 월,0,7,-7
레소토,2020.07 월,0,3,-3
레소토,2020.08 월,33,11,22
레소토,2020.09 월,0,11,-11
레소토,2020.10 월,0,18,-18
레소토,2020.11 월,25,39,-14
레소토,2020.12 월,9,5,3
레소토,2021.01 월,1367,4,1363
레소토,2021.02 월,54,8,46
레소토,2021.03 월,58,15,43
레소토,2021.04 월,34,12,22
레소토,2021.05 월,63,12,51
레소토,2021.06 월,0,5,-5
레소토,2021.07 월,15,63,-48
레소토,2021.08 월,0,0,0
레소토,2021.09 월,169,9,160
레소토,2021.10 월,0,6,-6
레소토,2021.11 월,9,10,-1
레소토,2021.12 월,0,10,-10
레소토,2022.01 월,0,0,0
레소토,2022.02 월,20,8,12
레소토,2022.03 월,3,4,-1
레소토,2022.04 월,3,5,-2
레소토,2022.05 월,152,3,149
레소토,2022.06 월,0,4,-4
레소토,2022.07 월,81,2,79
레소토,2022.08 월,0,3,-3
레소토,2022.09 월,0,6,-5
레소토,2022.10 월,0,3,-3
레소토,2022.11 월,0,0,0
레소토,2022.12 월,0,5,-5
레소토,2023.01 월,1861,109,1751
레소토,2023.02 월,0,4,-4
레소토,2023.03 월,0,5,-5
레소토,2023.04 월,85,8,78
레소토,2023.05 월,0,0,0
레소토,2023.06 월,0,111,-111
사모아,2019.01 월,3711,212,3499
사모아,2019.02 월,3765,211,3554
사모아,2019.03 월,3928,344,3584
사모아,2019.04 월,3639,163,3476
사모아,2019.05 월,3028,254,2774
사모아,2019.06 월,3380,252,3128
사모아,2019.07 월,3198,318,2880
사모아,2019.08 월,3095,522,2572
사모아,2019.09 월,2292,451,1841
사모아,2019.10 월,2077,148,1929
사모아,2019.11 월,2590,53,2537
사모아,2019.12 월,1795,24,1771
사모아,2020.01 월,3437,115,3322
사모아,2020.02 월,2862,111,2750
사모아,2020.03 월,10121,165,9956
사모아,2020.04 월,1849,132,1717
사모아,2020.05 월,3128,38,3091
사모아,2020.06 월,4187,24,4163
사모아,2020.07 월,3186,54,3132
사모아,2020.08 월,3586,145,3441
사모아,2020.09 월,4514,74,4440
사모아,2020.10 월,4270,101,4169
사모아,2020.11 월,2258,172,2086
사모아,2020.12 월,3064,117,2947
사모아,2021.01 월,3719,5,3714
사모아,2021.02 월,3007,185,2822
사모아,2021.03 월,4658,50,4608
사모아,2021.04 월,3008,192,2815
사모아,2021.05 월,3119,208,2911
사모아,2021.06 월,1751,291,1460
사모아,2021.07 월,2793,89,2704
사모아,2021.08 월,1950,151,1799
사모아,2021.09 월,2655,80,2574
사모아,2021.10 월,3168,232,2936
사모아,2021.11 월,1307,365,942
사모아,2021.12 월,1239,220,1019
사모아,2022.01 월,3125,154,2970
사모아,2022.02 월,3016,124,2891
사모아,2022.03 월,3259,169,3089
사모아,2022.04 월,3385,101,3284
사모아,2022.05 월,3449,259,3190
사모아,2022.06 월,3754,172,3582
사모아,2022.07 월,5903,204,5699
사모아,2022.08 월,1420,123,1298
사모아,2022.09 월,3122,124,2998
사모아,2022.10 월,2887,126,2761
사모아,2022.11 월,1815,64,1751
사모아,2022.12 월,2285,70,2214
사모아,2023.01 월,4142,33,4109
사모아,2023.02 월,4625,27,4599
사모아,2023.03 월,5012,17,4995
사모아,2023.04 월,4702,16,4685
사모아,2023.05 월,4739,0,4739
사모아,2023.06 월,3547,31,3516
마티니크,2019.01 월,505,0,505
마티니크,2019.02 월,874,0,874
마티니크,2019.03 월,620,0,620
마티니크,2019.04 월,717,26,691
마티니크,2019.05 월,1070,0,1070
마티니크,2019.06 월,1321,0,1321
마티니크,2019.07 월,2195,0,2194
마티니크,2019.08 월,2105,23,2083
마티니크,2019.09 월,1204,7,1197
마티니크,2019.10 월,1400,0,1400
마티니크,2019.11 월,571,22,549
마티니크,2019.12 월,859,0,859
마티니크,2020.01 월,1389,1,1388
마티니크,2020.02 월,724,0,724
마티니크,2020.03 월,1159,23,1136
마티니크,2020.04 월,156,0,156
마티니크,2020.05 월,665,0,665
마티니크,2020.06 월,892,0,892
마티니크,2020.07 월,342,5,337
마티니크,2020.08 월,5554,2,5552
마티니크,2020.09 월,695,0,695
마티니크,2020.10 월,2145,0,2145
마티니크,2020.11 월,1055,0,1055
마티니크,2020.12 월,1715,0,1715
마티니크,2021.01 월,1073,4,1069
마티니크,2021.02 월,644,0,644
마티니크,2021.03 월,996,0,996
마티니크,2021.04 월,2776,0,2776
마티니크,2021.05 월,446,0,446
마티니크,2021.06 월,1525,0,1525
마티니크,2021.07 월,5215,0,5215
마티니크,2021.08 월,1830,0,1830
마티니크,2021.09 월,123,0,123
마티니크,2021.10 월,1971,0,1971
마티니크,2021.11 월,605,17,588
마티니크,2021.12 월,1799,38,1760
마티니크,2022.01 월,779,0,779
마티니크,2022.02 월,335,0,334
마티니크,2022.03 월,1175,0,1175
마티니크,2022.04 월,1444,18,1426
마티니크,2022.05 월,1093,43,1050
마티니크,2022.06 월,782,1,780
마티니크,2022.07 월,1160,0,1160
마티니크,2022.08 월,1030,0,1030
마티니크,2022.09 월,872,0,872
마티니크,2022.10 월,787,0,787
마티니크,2022.11 월,2922,0,2922
마티니크,2022.12 월,3906,0,3906
마티니크,2023.01 월,1956,0,1956
마티니크,2023.02 월,2388,0,2388
마티니크,2023.03 월,3948,0,3948
마티니크,2023.04 월,2270,0,2270
마티니크,2023.05 월,3085,0,3084
마티니크,2023.06 월,2027,1,2027
알바니아,2019.01 월,1053,207,846
알바니아,2019.02 월,1003,300,703
알바니아,2019.03 월,2029,289,1740
알바니아,2019.04 월,1227,137,1091
알바니아,2019.05 월,1268,197,1071
알바니아,2019.06 월,919,257,661
알바니아,2019.07 월,1540,377,1163
알바니아,2019.08 월,2102,378,1724
알바니아,2019.09 월,1463,318,1145
알바니아,2019.10 월,2499,293,2205
알바니아,2019.11 월,4253,271,3983
알바니아,2019.12 월,1387,333,1054
알바니아,2020.01 월,1339,235,1104
알바니아,2020.02 월,993,340,654
알바니아,2020.03 월,1097,407,690
알바니아,2020.04 월,1039,149,889
알바니아,2020.05 월,1071,137,935
알바니아,2020.06 월,1264,276,988
알바니아,2020.07 월,1757,575,1182
알바니아,2020.08 월,1128,374,754
알바니아,2020.09 월,2830,527,2303
알바니아,2020.10 월,2949,245,2704
알바니아,2020.11 월,3659,965,2695
알바니아,2020.12 월,3809,408,3401
알바니아,2021.01 월,1964,620,1344
알바니아,2021.02 월,1953,3006,-1053
알바니아,2021.03 월,3161,3974,-813
알바니아,2021.04 월,2480,839,1641
알바니아,2021.05 월,2115,445,1669
알바니아,2021.06 월,2233,901,1332
알바니아,2021.07 월,3175,1055,2120
알바니아,2021.08 월,2332,1668,664
알바니아,2021.09 월,2880,2385,495
알바니아,2021.10 월,4610,1044,3565
알바니아,2021.11 월,3483,3369,115
